手法	方法	0.9832555228147226	0.7911509275436401
准则	规则	0.9577533946924248	0.887147843837738
迂腐	墨守成规	0	0
闯祸	惹是生非	0.026894716551376114	0.7336133718490601
清晰	一清二楚	0.7593555276452447	0.706199586391449
姐妹	闺蜜	0	0
扎实	脚踏实地	0.9655773747052755	0.8959357142448425
事物	东西	0.9566227199276526	0.7709857821464539
睡	寐	0.24960749035469235	0.7509679198265076
忌妒	妒嫉	0.1086503229281129	0.7570136189460754
俱乐部	富人	0.8700568724202756	0.6618009805679321
味道	鼻子	0.8751936645443777	0.8444435000419617
绩点	老师	0	0
关心	放任	0.7956314689041915	0.6517279744148254
空间	世界	0.9716911929674079	0.563904345035553
僻静	冷静	0.7488759446900362	0.7099290490150452
字符	程序	0	0
裁判	足球	0.9849221328347537	0.7228602766990662
股票	银行	0.9930590138476068	0.7924410700798035
红颜	面容	0.49901865729272005	0.8564361929893494
著名	著作	0.9570080200491139	0.5941426753997803
可能性	可靠性	0.762300270362065	0.7942984104156494
占有	争取	0.9314296168558923	0.6927265524864197
合肥	巴黎	0.5109524266318779	0.7646359205245972
热线	焦点	0.7159434306665913	0.6812598705291748
影响力	破坏力	0	0
温度	湿度	0.8019444120985004	0.7842239737510681
痛苦	忍辱负重	0	0
偶遇	艳遇	0	0
公众	媒体	0.9554219338616896	0.7570793032646179
姑娘	青春	0.941379720177261	0.720104455947876
多媒体	设备	0.9714637026799218	0.7996934652328491
韩	日	0.9720722686175327	0.845884382724762
钱	利	0.8929243531398564	0.6144404411315918
细心	三心二意	0	0
博物馆	剧院	0.8062674980796736	0.822489857673645
诵读	歌唱	0.6728235127569483	0.7012357115745544
阳光	雨露	0.3903841933782839	0.741433322429657
竞争	考试	0.9722766186288316	0.5800337791442871
消灭	灭菌	0.10233278810735635	0.7319595217704773
饭局	交际	0.30424679665053167	0.8717712163925171
媚俗	高雅	0.6232428816054276	0.9249469637870789
密码	账号	0.4123377345381497	0.9347903728485107
夫人	孩子	0.8578137921478948	0.3944002389907837
简化	优化	0.96215027831541	0.8725913763046265
侵害	性侵	0	0
故事	剧情	0.9092247127572405	0.6705203056335449
调整	整合	0.8652983596220364	0.8198875784873962
亲密	缠绵	0.516016624018754	0.7673105001449585
创新	发明	0.9728788545277759	0.8025957942008972
带头	敢为人先	0	0
公约	规章	0.8685129449480576	0.8593550324440002
高大上	超凡脱俗	0	0
解闷	排遣	0	0
放肆	大胆	0	0
合同	协议	0.9582137336060187	0.8700534701347351
私语	嘀咕	0.62782397816274	0.8353337049484253
大概	差不多	0.9560471896063581	0.8693100214004517
比如	譬如	0.9526715354034465	0.7773884534835815
友善	清新	0.7456280343922271	0.7964430451393127
胆小鬼	兔子	0	0
繁荣	泡沫	0.8612096313099377	0.8586798906326294
智力	想象	0.9183499496996691	0.6926143169403076
茶馆	企业	0.9208356001427731	0.5662422180175781
消极	四大皆空	0	0
爱怜	同病相怜	0	0
激励	缅怀	0.9050179963399255	0.7192135453224182
灌输	讲解	0.8994981914828024	0.8866490721702576
车辆	行人	0.9686904849266742	0.7648457288742065
偏见	认知	0.8303257597750561	0.8960085511207581
北京市	成都市	0.9341456601022335	0.8576388359069824
水果	西红柿	0.775915345437606	0.7967568635940552
艺术家	地理学家	0	0
干涉	管理	0.9117035246660612	0.7095577716827393
管理	托管	0.6203876811698675	0.7307172417640686
书籍	图书馆	0.9655105747714089	0.8733925223350525
框架	组织	0.863110173727769	0.7430102229118347
炮兵	海军	0.5868236835376738	0.8353891968727112
学习	上课	0.8624611003114462	0.6994742155075073
图书馆	文化宫	0.5973777109610424	0.6095631718635559
欲望	情欲	0	0
独立	啃老	0	0
同学	同事	0.9379001555772183	0.895979106426239
语文	数学	0.9278243329415352	0.8898304104804993
低贱	崇高	0	0
海域	渤海湾	0.8677443881435912	0.7631367444992065
奖赏	惩罚	0.40046686958303945	0.6381847858428955
名称	外号	0.7528717155978193	0.6433071494102478
霸气	气场	0	0
数据库	信息	0.8426851572678186	0.7439088225364685
波涛	海水	0.8607266041706415	0.7508518099784851
唱	颂	0.6389705710414229	0.6856358051300049
鬼话	谎言	0.5315976281957244	0.8659818768501282
顺应	附和	0.0527068116975601	0.6565195322036743
较真儿	死板	0.42783675828416134	0.8756592273712158
乐观	阳光	0.8973060476606929	0.6457369923591614
羞辱	辱	0.7584521671392795	0.8181366920471191
赋予	给予	0.941846272469183	0.7622154951095581
伪善	虚伪	0	0
在行	熟练	0.5235642827532798	0.7708969712257385
怪异	奇怪	0.8996396375878777	0.8098771572113037
谦卑	谦逊	0	0
反应	反响	0.8272459878726133	0.8926354050636292
过时	落伍	0.8678103887784699	0.8999572396278381
金钱	钱财	0.889147386480289	0.8319488763809204
种	栽	0.9811523349491659	0.7186029553413391
对话框	窗口	0	0
弥补	补偿	0.9549495592623608	0.8194429278373718
财力	精力	0.9716783811117574	0.8134176731109619
功夫	素养	0.7351983634914876	0.6587316989898682
竞争力	鉴赏力	0.40348536534739465	0.6609532237052917
比赛	团队	0.8878497963655261	0.5573717355728149
企业家	作曲家	0.8849452954252329	0.6737889647483826
素菜	牛肉	0.44121673386663524	0.8070230484008789
报警	报告	0.8344119369672445	0.5875879526138306
残疾	死亡	0.8585048158748703	0.63090580701828
指导	斥责	0	0
利润	成本	0.9834637511430899	0.8711223602294922
思想	智力	0.9531509127338492	0.6922409534454346
配合	违抗	0.19911060121988802	0.5566648840904236
电话	邮件	0.8499766429012743	0.5898319482803345
公司	代销店	0	0
苹果	香蕉	0.9225967394449007	0.8201828598976135
盈利	亏损	0.9683499686667184	0.8956016898155212
公益	善心	0	0
总理	主席	0.9705569043570706	0.7803770303726196
医生	护士	0.9476000925919759	0.8342723846435547
疼爱	溺爱	0.8455748020324153	0.94816654920578
新闻界	舆论界	0.9011042595575376	0.9088430404663086
眺望	展望	0.8262484857214402	0.6488634943962097
发怒	恼羞成怒	0.11574956873230957	0.8951883316040039
执着	倔强	0	0
牵强	勉强	0.014297441275668878	0.8976613879203796
散伙	离别	0.7992711990263799	0.9006596803665161
支柱	骨干	0.9500519826527373	0.7629415988922119
慰劳	犒赏	0	0
心态	心境	0.9610676496849182	0.8034789562225342
走神	愣	0	0
诀窍	秘籍	0	0
成果	果实	0.9580748045012892	0.72505122423172
恼	怒	0	0
犹豫	踟蹰不前	0	0
作用	功能	0.8979313722921447	0.7055373191833496
怜爱	爱怜	0	0
化肥	化学肥料	0.123432781331274	0.8039660453796387
物流	顺风	0.15123596546689375	0.8508523106575012
皮肤	眼睛	0.9431342962698274	0.7069693803787231
印象	大脑	0.906020835413267	0.6891160011291504
阶层	皇室	0.6475427564673841	0.6633013486862183
新鲜	空气	0.9724622658057971	0.7356496453285217
法庭	律师	0.9600945133206487	0.6639114022254944
文章	理论	0.8651261507003928	0.6873161792755127
行星	月亮	0.8394361293628888	0.9195029735565186
日记	文章	0.7864473232651885	0.805109441280365
食物	水果	0.6865473640208721	0.8224806189537048
俗	美	0.8569410735755181	0.6243608593940735
会员卡	会员	0.8677150180836823	0.6254858374595642
欧洲	南美洲	0.844544701197936	0.6873552203178406
风景	山水	0.9373886821249235	0.729579508304596
文体	骚体	0	0
没劲	兴致勃勃	0.5997389731175369	0.8264115452766418
新浪	腾讯	0	0
服装	裙子	0.7816029250562907	0.6132557392120361
凉快	炎热	0	0
歌舞	迪斯科	0.6400104262243642	0.6863830089569092
小学生	大中学生	0	0
汽车	越野车	0.4507313084867101	0.5714548230171204
团购	购买	0	0
平台	环境	0.8818725715234108	0.555812418460846
研讨	争论	0.8459515415328542	0.6868206858634949
演说	说话	0.8086287756746052	0.6974475979804993
虚拟	编造	0.7873189971178571	0.8615790009498596
高风险	风险	0	0
感动	热泪盈眶	0.865158396932068	0.743117094039917
底薪	工资	0.7859543481530386	0.5423943400382996
扶持	提携	0.7596914054478655	0.7219045758247375
有效	有用	0.9271716358981853	0.7010576128959656
圆满	大功告成	0.8175440990104107	0.6025771498680115
邀请	诚邀	0	0
破烂	破烂不堪	0	0
信誉	信用	0.8909157499101994	0.9109534025192261
孤单	寂寞	0.7939137193123085	0.7883399724960327
会见	会晤	0.6700729574756639	0.6556813716888428
背地里	背后	0	0
实质	本质	0.9207451759865353	0.9192731380462646
枯萎	凋零	0.7651868984479001	0.9312533736228943
互联网	因特网	0.8926163801269643	0.8203018307685852
课程表	课表	0	0
洁癖	网瘾	0	0
讲座	座位	0.9288834602488495	0.6358168721199036
粗鲁	文盲	0.5367723477749614	0.8835130333900452
女士	白骨精	0	0
电话	设备	0.9220249529251641	0.6457705497741699
欢迎	迎宾	0	0
气温	高温	0.9589538046579377	0.8762173652648926
成功	失意	0.8014769216858079	0.558169424533844
积极	消极	0.9706423955025337	0.7012873291969299
君子	小人	0.8789160370147967	0.9322826862335205
认真	马虎	0.8772742863209643	0.6566895246505737
北大	清华	0.9022273898743168	0.8459693789482117
国王	女王	0.949197384828767	0.8683136701583862
商业	工业	0.9770262182269959	0.7367313504219055
闺房	卧室	0	0
削减	裁员	0.9235322091976191	0.7918898463249207
检验	查	0.8075021143836498	0.6572949290275574
席位	位置	0.9811703820532509	0.6692191958427429
奖励	记功	0	0
麻利	灵活	0.915049711271605	0.5764021277427673
随意	随便	0.9193425657409665	0.7987135648727417
奋斗	努力	0.9404537112941915	0.7750141620635986
高兴	兴奋	0.9570921723781731	0.942897617816925
猜忌	多疑	0.7675872435337252	0.9344709515571594
轻蔑	藐视	0	0
服气	口服心服	0.8492919681997891	0.889117956161499
入场券	门票	0.9469132276548512	0.7451042532920837
生物钟	地球仪	0	0
年级	成绩	0.9449855256243507	0.6901451349258423
矩阵	数据	0	0
杯子	饮料	0.5057543032858051	0.6483149528503418
杯子	实体	0.5822594038035872	0.4724220931529999
困倦	生病	0.8045821144097316	0.9239498376846313
政敌	情敌	0	0
灾区	地震	0.8954019855375275	0.5005356669425964
生日	蛋糕	0.8873074135136794	0.8023661971092224
泡沫	肥皂	0.702685800471244	0.6749494671821594
电影	导演	0.9213155759498785	0.6975782513618469
学生	老师	0.9811495442777683	0.7573425769805908
自动	手动	0	0
大学	中专	0.7437549788736038	0.7375076413154602
交易	交换	0.7667330585453831	0.5888817310333252
快乐	欣喜若狂	0.7825090430242938	0.6983064413070679
邪念	非分之想	0	0
平静	心平气和	0.7866383001550699	0.7904803156852722
任命	委以重任	0	0
瞎扯	编造	0	0
相信	信赖	0.7337851093389371	0.8014082908630371
支部	面部	0.8869789260829671	0.6144745349884033
正义	人民	0.9401495117896586	0.713850200176239
转基因	大豆	0	0
白宫	宿舍	0.7550300807697321	0.5109802484512329
解释	分解	0.9302344355926637	0.6850590705871582
自卑感	历史感	0	0
距离	速度	0.9380715348398182	0.765590250492096
投资者	收入	0.9655970225750006	0.6480225324630737
网络	硬件	0.9520988631784734	0.8211334347724915
责任	保险	0.9482019595626799	0.6911746263504028
比赛	胜利	0.9301550481807617	0.5393609404563904
亲近感	荣誉感	0	0
壁橱	衣服	0	0
无用功	效率	0	0
课程	学校	0.9752775272765605	0.7425186634063721
学者	学习	0.8924047472038601	0.6119071841239929
超市	食品	0.8500569799188502	0.7243000864982605
家属	丈夫	0.9363549937009857	0.6941840648651123
国企	私企	0	0
勾画	描摹	0	0
想法	主意	0.8701515619391185	0.85308438539505
美	靓	0	0
牢固	坚不可摧	0.900461105312852	0.6243422627449036
凌乱	乱七八糟	0.44550608979289424	0.8588379621505737
工作	干活儿	0.7271967160934791	0.4560990631580353
恭贺	恭喜	0	0
拍马屁	谄谀	0	0
PC	计算机	0.9492194011537707	0.6890115737915039
行	可以	0.9658838634475836	0.4947977662086487
死党	共和党	0	0
歌剧	工业	0.7896481490995695	0.6536493897438049
轻浮	轻松	0.8553862332329399	0.6940603852272034
职业	教育	0.9817603050824285	0.6881107091903687
物理	质子	0.8197519148200847	0.7730221748352051
网球	球拍	0.7589262376557524	0.5990334153175354
缓慢	飞快	0.6979037413551242	0.6386559009552002
人民币	美元	0.9380716732165928	0.7467438578605652
青年	中青年	0.9718800780185529	0.8034645318984985
境界	意境	0.9074372490806081	0.852375864982605
跋扈	骄横	0	0
弘扬	发扬	0.974564284512106	0.9323617815971375
恶劣	坏	0.9345292011249658	0.7335196137428284
更加	愈发	0.5266156642688798	0.5538244843482971
优秀	出众	0.9482691446288852	0.5950813293457031
计算机	新闻	0.96903405343741	0.632544219493866
期刊	协会	0.8582859967816753	0.8070397973060608
纸老虎	狮子	0	0
冷静	荒凉	0.8696809062361969	0.729076623916626
乡村	故事	0.8567401415727594	0.5495085120201111
出路	山路	0.9237019734648221	0.6048740148544312
能源	危机	0.6466529057169138	0.6488873958587646
房价	面积	0.9660878739186843	0.6210255026817322
龙头	老大	0.8970814301465228	0.8049445748329163
安排	部署	0.9696347289177981	0.7846293449401855
文明	吸烟者	0	0
普及	担当	0.9200684218290838	0.6998712420463562
困难	自怨自艾	0.5316740823524612	0.5614635348320007
造型	照片	0.932860406899095	0.6180918216705322
抠门儿	小气	0	0
假货	赝品	0.8318062174944132	0.8595210909843445
拖后腿	拉后腿	0	0
天下	气候	0.8645998961857413	0.35603201389312744
轻	善	0.9249747328778073	0.8168742060661316
日程	季度	0.7518306237616431	0.7323274612426758
宇宙	蚂蚁	0.8744856075406913	0.6793107986450195
面包店	绿豆粥	0	0
结盟	无理取闹	0	0
免税店	飞机	0	0
逃课	创业	0	0
态度	秋波	0.8991702187816357	0.6005817651748657
但	但是	0.987934876472932	0.9031021595001221
赢	胜	0.9511429528687164	0.7098475694656372
调查	努力	0.9709488009498487	0.5174596309661865
玻璃	魔术师	0.46715827075650357	0.8379052877426147
干扰	上网	0.9559623226989009	0.7276262640953064
课堂	美食	0.9288391924861519	0.722552478313446
情节	黄色	0.9688232388407985	0.7084535956382751
计算机	电脑	0.9889167940508713	0.9058898091316223
讲价	打架	0	0
教授	黄瓜	0.8606276662513404	0.48028573393821716
控制	恐高	0	0
阻力	天花板	0.8168199045875743	0.7844811677932739
WTO	世界贸易组织	0.10968775337539335	0.8742225766181946
紫禁城	故宫	0.49071668665073753	0.7991581559181213
算盘	计算机	0.6915776369124734	0.586819052696228
